"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id","set_type"
48,"Private",10,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29720,"train_pool"
20,"Private",12,"Exec-managerial",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29722,"train_pool"
39,"Private",13,"Adm-clerical",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Philippines",">50K",1,"adult.data",29723,"train_pool"
40,"Federal-gov",10,"Exec-managerial",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29724,"train_pool"
28,"Private",6,"Transport-moving",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29725,"train_pool"
20,"Private",10,"Sales",0,0,25,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29726,"train_pool"
41,"Private",13,"Prof-specialty",0,0,40,"Male","Male","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29727,"train_pool"
49,"Self-emp-inc",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29728,"train_pool"
24,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29729,"train_pool"
35,"State-gov",9,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29730,"train_pool"
22,"Private",10,"Sales",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29731,"train_pool"
23,"Private",13,"Other-service",0,0,30,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29732,"train_pool"
23,"Private",9,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29733,"train_pool"
42,"Self-emp-not-inc",11,"Transport-moving",4386,0,80,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29734,"train_pool"
34,"Private",10,"Prof-specialty",0,0,64,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29735,"train_pool"
32,"Federal-gov",11,"Tech-support",4650,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",29736,"train_pool"
54,"Private",9,"Adm-clerical",0,0,54,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29737,"train_pool"
48,"Private",13,"Adm-clerical",0,0,40,"Female","Female","Asian-Pac-Islander","Unmarried","Separated","Philippines","<=50K",0,"adult.data",29738,"train_pool"
38,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29739,"train_pool"
22,"Private",3,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","El-Salvador","<=50K",0,"adult.data",29741,"train_pool"
42,"Private",13,"Tech-support",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29742,"train_pool"
31,"Private",16,"Prof-specialty",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","China","<=50K",0,"adult.data",29743,"train_pool"
27,"Private",9,"Other-service",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",29744,"train_pool"
57,"Private",14,"Prof-specialty",10520,0,32,"Male","Male","White","Not-in-family","Separated","United-States",">50K",1,"adult.data",29745,"train_pool"
46,"State-gov",11,"Tech-support",3325,0,42,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29746,"train_pool"
44,"Federal-gov",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29747,"train_pool"
42,"Local-gov",10,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29748,"train_pool"
24,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29749,"train_pool"
38,"Private",2,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Married-spouse-absent","Mexico","<=50K",0,"adult.data",29750,"train_pool"
38,"Private",9,"Craft-repair",0,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29752,"train_pool"
33,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29753,"train_pool"
61,"Private",9,"Other-service",0,0,4,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",29754,"train_pool"
49,"Local-gov",11,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29755,"train_pool"
51,"Self-emp-not-inc",12,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29756,"train_pool"
42,"Private",9,"Other-service",0,0,35,"Female","Female","Black","Other-relative","Divorced","United-States","<=50K",0,"adult.data",29757,"train_pool"
21,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29758,"train_pool"
54,"Private",10,"Farming-fishing",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29759,"train_pool"
52,"Private",6,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29761,"train_pool"
23,"Private",10,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",29763,"train_pool"
43,"Private",9,"Sales",0,0,80,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29764,"train_pool"
45,"Private",10,"Craft-repair",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29765,"train_pool"
51,"Self-emp-not-inc",4,"Exec-managerial",0,0,42,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29766,"train_pool"
23,"Private",10,"Sales",0,0,40,"Female","Female","Asian-Pac-Islander","Own-child","Never-married","United-States","<=50K",0,"adult.data",29767,"train_pool"
73,"Self-emp-not-inc",13,"Farming-fishing",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29768,"train_pool"
47,"Self-emp-not-inc",7,"Exec-managerial",0,0,55,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29769,"train_pool"
26,"Private",11,"Exec-managerial",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29770,"train_pool"
40,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29771,"train_pool"
39,"Private",6,"Other-service",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29773,"train_pool"
33,"Federal-gov",13,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29774,"train_pool"
35,"Private",9,"Farming-fishing",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29775,"train_pool"
42,"Private",9,"Exec-managerial",0,0,40,"Male","Male","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",29776,"train_pool"
46,"Private",10,"Craft-repair",0,0,44,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29777,"train_pool"
33,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29778,"train_pool"
47,"Private",3,"Machine-op-inspct",0,0,20,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29779,"train_pool"
33,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29780,"train_pool"
26,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",29781,"train_pool"
42,"State-gov",10,"Adm-clerical",0,0,40,"Female","Female","Black","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29782,"train_pool"
28,"Private",13,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29783,"train_pool"
29,"Private",3,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Missing","<=50K",0,"adult.data",29784,"train_pool"
18,"Private",8,"Sales",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29785,"train_pool"
33,"Self-emp-not-inc",10,"Exec-managerial",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29786,"train_pool"
36,"Private",13,"Prof-specialty",0,0,44,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.data",29787,"train_pool"
33,"Private",9,"Protective-serv",7688,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29788,"train_pool"
40,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Married-spouse-absent","United-States","<=50K",0,"adult.data",29789,"train_pool"
57,"Self-emp-not-inc",16,"Sales",0,1902,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29790,"train_pool"
40,"Private",9,"Transport-moving",0,0,45,"Male","Male","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29791,"train_pool"
36,"Private",9,"Tech-support",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29792,"train_pool"
45,"Private",13,"Adm-clerical",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States",">50K",1,"adult.data",29793,"train_pool"
24,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",29795,"train_pool"
46,"Self-emp-not-inc",16,"Prof-specialty",0,0,45,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29797,"train_pool"
36,"Private",9,"Sales",0,0,40,"Female","Female","Black","Unmarried","Separated","United-States","<=50K",0,"adult.data",29798,"train_pool"
48,"Private",9,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29799,"train_pool"
36,"Private",11,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29800,"train_pool"
48,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29801,"train_pool"
21,"Private",10,"Tech-support",0,1719,9,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29802,"train_pool"
18,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29803,"train_pool"
38,"Private",13,"Prof-specialty",0,0,50,"Female","Female","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",29804,"train_pool"
55,"Self-emp-not-inc",15,"Prof-specialty",0,0,55,"Male","Male","White","Not-in-family","Widowed","United-States",">50K",1,"adult.data",29807,"train_pool"
27,"Private",9,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29808,"train_pool"
22,"State-gov",12,"Adm-clerical",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29809,"train_pool"
29,"Private",10,"Handlers-cleaners",0,0,40,"Male","Male","White","Other-relative","Never-married","United-States","<=50K",0,"adult.data",29810,"train_pool"
21,"Private",10,"Sales",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29812,"train_pool"
28,"Private",13,"Exec-managerial",0,0,50,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",29815,"train_pool"
26,"Private",9,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29816,"train_pool"
33,"Private",9,"Adm-clerical",0,0,41,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29817,"train_pool"
59,"Private",14,"Tech-support",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Iran","<=50K",0,"adult.data",29818,"train_pool"
37,"Private",11,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29819,"train_pool"
27,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29820,"train_pool"
39,"Private",14,"Prof-specialty",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Philippines",">50K",1,"adult.data",29821,"train_pool"
49,"Local-gov",14,"Prof-specialty",0,0,80,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29822,"train_pool"
30,"Private",9,"Sales",0,0,40,"Female","Female","Asian-Pac-Islander","Own-child","Married-civ-spouse","United-States","<=50K",0,"adult.data",29823,"train_pool"
28,"Private",5,"Protective-serv",0,0,40,"Female","Female","Black","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",29824,"train_pool"
25,"State-gov",13,"Protective-serv",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29825,"train_pool"
18,"Private",6,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29826,"train_pool"
25,"Private",12,"Handlers-cleaners",0,0,26,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29827,"train_pool"
36,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29828,"train_pool"
52,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29829,"train_pool"
25,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29830,"train_pool"
26,"Private",13,"Prof-specialty",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29831,"train_pool"
50,"Private",13,"Exec-managerial",0,2415,20,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",29832,"train_pool"
48,"Private",12,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29833,"train_pool"
39,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29834,"train_pool"
30,"Local-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29835,"train_pool"
26,"Private",9,"Craft-repair",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29836,"train_pool"
36,"Private",10,"Craft-repair",0,1887,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29837,"train_pool"
34,"Local-gov",13,"Prof-specialty",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29839,"train_pool"
28,"Private",9,"Other-service",0,0,48,"Male","Male","Other","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",29840,"train_pool"
28,"Self-emp-not-inc",9,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29841,"train_pool"
42,"Private",10,"Craft-repair",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29842,"train_pool"
26,"Self-emp-not-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29843,"train_pool"
54,"Private",9,"Craft-repair",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29844,"train_pool"
61,"Self-emp-not-inc",9,"Sales",0,0,53,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29845,"train_pool"
45,"Self-emp-not-inc",15,"Prof-specialty",0,0,30,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",29846,"train_pool"
29,"Private",13,"Adm-clerical",0,0,35,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29847,"train_pool"
74,"Private",9,"Handlers-cleaners",0,0,16,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29848,"train_pool"
61,"Local-gov",9,"Prof-specialty",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",29849,"train_pool"
27,"Private",10,"Sales",0,0,22,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29850,"train_pool"
53,"Federal-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29851,"train_pool"
57,"Self-emp-not-inc",9,"Farming-fishing",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29852,"train_pool"
41,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29853,"train_pool"
45,"Private",13,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29854,"train_pool"
43,"Private",9,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29855,"train_pool"
29,"Private",9,"Other-service",0,0,25,"Male","Male","Asian-Pac-Islander","Own-child","Married-civ-spouse","Philippines","<=50K",0,"adult.data",29856,"train_pool"
41,"Private",13,"Exec-managerial",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",29857,"train_pool"
31,"Local-gov",13,"Prof-specialty",0,0,40,"Male","Male","White","Other-relative","Never-married","Missing","<=50K",0,"adult.data",29858,"train_pool"
50,"Private",9,"Machine-op-inspct",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29859,"train_pool"
52,"Private",9,"Sales",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29860,"train_pool"
26,"Private",4,"Other-service",0,0,30,"Female","Female","Other","Unmarried","Never-married","Missing","<=50K",0,"adult.data",29862,"train_pool"
57,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29863,"train_pool"
63,"State-gov",10,"Adm-clerical",0,1740,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29864,"train_pool"
29,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",29865,"train_pool"
32,"Self-emp-not-inc",13,"Prof-specialty",7688,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29866,"train_pool"
34,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29867,"train_pool"
43,"Private",9,"Adm-clerical",0,0,58,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29868,"train_pool"
39,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29869,"train_pool"
28,"Private",9,"Machine-op-inspct",0,0,45,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29870,"train_pool"
32,"Private",13,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29871,"train_pool"
28,"State-gov",15,"Prof-specialty",0,0,90,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29872,"train_pool"
40,"Private",10,"Machine-op-inspct",4386,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29873,"train_pool"
25,"Private",13,"Tech-support",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",29874,"train_pool"
54,"Local-gov",14,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29875,"train_pool"
48,"Self-emp-inc",13,"Farming-fishing",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29876,"train_pool"
51,"Private",10,"Exec-managerial",0,0,36,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29877,"train_pool"
67,"State-gov",4,"Transport-moving",0,0,35,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29878,"train_pool"
17,"Private",6,"Sales",0,0,24,"Female","Female","White","Unmarried","Never-married","United-States","<=50K",0,"adult.data",29879,"train_pool"
24,"State-gov",10,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29880,"train_pool"
54,"Private",10,"Other-service",0,0,47,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29882,"train_pool"
32,"Private",9,"Prof-specialty",0,0,40,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",29883,"train_pool"
41,"Federal-gov",9,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29884,"train_pool"
53,"Private",9,"Other-service",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29885,"train_pool"
51,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29887,"train_pool"
41,"State-gov",14,"Prof-specialty",7298,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29888,"train_pool"
27,"Private",9,"Farming-fishing",0,0,40,"Male","Male","White","Other-relative","Never-married","Mexico","<=50K",0,"adult.data",29890,"train_pool"
41,"Private",13,"Adm-clerical",3103,0,35,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","Philippines",">50K",1,"adult.data",29891,"train_pool"
51,"Private",13,"Exec-managerial",0,0,60,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29892,"train_pool"
36,"Private",10,"Adm-clerical",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",29893,"train_pool"
34,"Self-emp-inc",9,"Farming-fishing",0,0,55,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29894,"train_pool"
43,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29895,"train_pool"
61,"Federal-gov",9,"Adm-clerical",0,0,20,"Female","Female","Black","Own-child","Divorced","United-States","<=50K",0,"adult.data",29896,"train_pool"
31,"Private",6,"Transport-moving",0,0,40,"Male","Male","White","Unmarried","Separated","United-States","<=50K",0,"adult.data",29897,"train_pool"
34,"Private",9,"Sales",0,0,65,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29898,"train_pool"
52,"Private",8,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29900,"train_pool"
18,"Private",7,"Other-service",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29901,"train_pool"
37,"Federal-gov",10,"Prof-specialty",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29902,"train_pool"
60,"Private",9,"Adm-clerical",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29903,"train_pool"
47,"Private",10,"Transport-moving",0,0,25,"Female","Female","White","Unmarried","Widowed","Outlying-US(Guam-USVI-etc)","<=50K",0,"adult.data",29904,"train_pool"
21,"Private",10,"Adm-clerical",0,0,30,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29905,"train_pool"
34,"Self-emp-inc",13,"Exec-managerial",7688,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29906,"train_pool"
28,"Private",9,"Other-service",0,1741,52,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",29907,"train_pool"
40,"Local-gov",11,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29908,"train_pool"
26,"Private",12,"Other-service",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29909,"train_pool"
46,"Private",10,"Farming-fishing",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29911,"train_pool"
58,"Private",10,"Sales",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29912,"train_pool"
32,"Self-emp-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29913,"train_pool"
38,"Private",10,"Craft-repair",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29914,"train_pool"
43,"Self-emp-not-inc",10,"Farming-fishing",0,0,99,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29915,"train_pool"
36,"Private",8,"Transport-moving",0,0,45,"Male","Male","Asian-Pac-Islander","Not-in-family","Never-married","Missing","<=50K",0,"adult.data",29917,"train_pool"
36,"Private",9,"Craft-repair",5013,0,40,"Male","Male","White","Husband","Married-civ-spouse","Italy","<=50K",0,"adult.data",29918,"train_pool"
30,"Private",9,"Transport-moving",3103,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",29919,"train_pool"
45,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29920,"train_pool"
51,"Self-emp-not-inc",9,"Transport-moving",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29921,"train_pool"
29,"Private",10,"Exec-managerial",0,0,48,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29922,"train_pool"
35,"Self-emp-not-inc",11,"Farming-fishing",0,0,65,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29923,"train_pool"
19,"Private",10,"Sales",0,0,20,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29924,"train_pool"
56,"Private",5,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29925,"train_pool"
24,"Private",9,"Machine-op-inspct",0,0,24,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",29926,"train_pool"
33,"Private",12,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",29927,"train_pool"
43,"Private",13,"Sales",0,0,35,"Female","Female","Black","Unmarried","Never-married","United-States",">50K",1,"adult.data",29928,"train_pool"
22,"State-gov",10,"Other-service",0,0,45,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",29929,"train_pool"
37,"Private",9,"Craft-repair",0,0,50,"Male","Male","White","Not-in-family","Separated","United-States","<=50K",0,"adult.data",29931,"train_pool"
34,"Self-emp-inc",10,"Sales",0,0,75,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",29932,"train_pool"
